tanggal,jam,srcip,jumlah_koneksi,jumlah_tujuan_unik,jumlah_port_unik,tcp,udp,total_data,average_datasize,dns,web,app,other,dns_ratio,web_ratio,app_ratio,other_ratio,destination_diversity
2026-08-11,13:00,192.168.2.165,2,1,1,2,0,88,44.0,0,2,0,0,0.0,1.0,0.0,0.0,0.5
2026-08-11,13:00,192.168.2.166,584,86,4,402,182,59202,101.37,152,425,7,0,0.2603,0.7277,0.012,0.0,0.1473
2026-08-11,13:00,192.168.2.180,1,1,1,0,1,140,140.0,0,0,1,0,0.0,0.0,1.0,0.0,1.0
2026-08-11,13:00,192.168.2.185,89,36,2,60,29,32321,363.16,0,88,1,0,0.0,0.9888,0.0112,0.0,0.4045
2026-08-11,13:00,192.168.2.195,207,63,2,72,135,144749,699.27,3,204,0,0,0.0145,0.9855,0.0,0.0,0.3043
2026-08-11,13:00,192.168.2.200,283,35,6,41,242,42261,149.33,103,177,3,0,0.364,0.6254,0.0106,0.0,0.1237
2026-08-11,14:00,192.168.2.113,84,5,3,69,15,13183,156.94,13,69,2,0,0.1548,0.8214,0.0238,0.0,0.0595
2026-08-11,14:00,192.168.2.115,395,72,5,145,250,88716,224.6,187,182,25,1,0.4734,0.4608,0.0633,0.0025,0.1823
2026-08-11,14:00,192.168.2.122,247,96,5,193,54,74443,301.39,0,233,13,1,0.0,0.9433,0.0526,0.004,0.3887
2026-08-11,14:00,192.168.2.139,116,37,5,32,84,57614,496.67,25,84,6,1,0.2155,0.7241,0.0517,0.0086,0.319
2026-08-11,14:00,192.168.2.140,191,74,8,113,78,45436,237.88,11,159,19,2,0.0576,0.8325,0.0995,0.0105,0.3874
2026-08-11,14:00,192.168.2.141,181,64,10,125,56,40990,226.46,16,138,15,12,0.0884,0.7624,0.0829,0.0663,0.3536
2026-08-11,14:00,192.168.2.142,51,25,3,25,26,30206,592.27,0,46,5,0,0.0,0.902,0.098,0.0,0.4902
2026-08-11,14:00,192.168.2.145,10,5,3,1,9,9582,958.2,0,6,4,0,0.0,0.6,0.4,0.0,0.5
2026-08-11,14:00,192.168.2.152,50,19,3,9,41,32098,641.96,14,36,0,0,0.28,0.72,0.0,0.0,0.38
2026-08-11,14:00,192.168.2.159,65,31,5,42,23,20034,308.22,3,58,4,0,0.0462,0.8923,0.0615,0.0,0.4769
2026-08-11,14:00,192.168.2.161,218,43,5,56,162,76036,348.79,77,137,4,0,0.3532,0.6284,0.0183,0.0,0.1972
2026-08-11,14:00,192.168.2.163,171,70,4,93,78,55277,323.26,7,163,0,1,0.0409,0.9532,0.0,0.0058,0.4094
2026-08-11,14:00,192.168.2.165,1,1,1,1,0,44,44.0,0,1,0,0,0.0,1.0,0.0,0.0,1.0
2026-08-11,14:00,192.168.2.166,340,52,3,215,125,39901,117.36,108,232,0,0,0.3176,0.6824,0.0,0.0,0.1529
2026-08-11,14:00,192.168.2.185,93,34,2,58,35,39042,419.81,0,91,2,0,0.0,0.9785,0.0215,0.0,0.3656
2026-08-11,14:00,192.168.2.195,269,79,3,123,146,131845,490.13,17,252,0,0,0.0632,0.9368,0.0,0.0,0.2937
2026-08-11,14:00,192.168.2.200,121,20,3,21,100,15860,131.07,87,32,2,0,0.719,0.2645,0.0165,0.0,0.1653
2026-08-11,15:00,192.168.2.113,138,11,4,118,20,20282,146.97,17,118,3,0,0.1232,0.8551,0.0217,0.0,0.0797
2026-08-11,15:00,192.168.2.115,424,83,7,130,294,112299,264.86,204,197,22,1,0.4811,0.4646,0.0519,0.0024,0.1958
2026-08-11,15:00,192.168.2.122,245,86,6,157,88,102234,417.28,4,227,14,0,0.0163,0.9265,0.0571,0.0,0.351
2026-08-11,15:00,192.168.2.139,98,34,5,37,61,46266,472.1,23,69,5,1,0.2347,0.7041,0.051,0.0102,0.3469
2026-08-11,15:00,192.168.2.140,399,112,7,198,201,133137,333.68,19,356,24,0,0.0476,0.8922,0.0602,0.0,0.2807
2026-08-11,15:00,192.168.2.141,86,39,8,56,30,34642,402.81,1,73,6,6,0.0116,0.8488,0.0698,0.0698,0.4535
2026-08-11,15:00,192.168.2.142,13,6,3,0,13,11980,921.54,0,7,6,0,0.0,0.5385,0.4615,0.0,0.4615
2026-08-11,15:00,192.168.2.145,78,33,4,36,42,44963,576.45,0,65,13,0,0.0,0.8333,0.1667,0.0,0.4231
2026-08-11,15:00,192.168.2.152,11,5,2,2,9,3141,285.55,7,4,0,0,0.6364,0.3636,0.0,0.0,0.4545
