tanggal,jam,srcip,jumlah_koneksi,jumlah_tujuan_unik,jumlah_port_unik,tcp,udp,total_data,average_datasize,dns,web,app,other
2026-07-26,08:00,192.168.2.165,3,1,1,3,0,132,44.0,0,3,0,0
2026-07-26,08:00,192.168.2.191,96,28,6,52,44,28621,298.14,26,62,8,0
2026-07-26,08:00,192.168.2.195,138,49,4,67,71,65137,472.01,11,110,17,0
2026-07-26,09:00,192.168.2.165,2,1,1,2,0,88,44.0,0,2,0,0
2026-07-26,09:00,192.168.2.191,21,12,1,12,9,12022,572.48,0,21,0,0
2026-07-26,09:00,192.168.2.195,133,61,6,65,68,52338,393.52,17,90,26,0
2026-07-26,10:00,192.168.2.165,3,1,1,3,0,132,44.0,0,3,0,0
2026-07-26,10:00,192.168.2.191,4,3,1,2,2,2576,644.0,0,4,0,0
2026-07-26,10:00,192.168.2.195,63,31,2,22,41,46296,734.86,2,61,0,0
2026-07-26,11:00,192.168.2.165,3,1,1,3,0,132,44.0,0,3,0,0
2026-07-26,11:00,192.168.2.191,30,16,1,16,14,18702,623.4,0,30,0,0
2026-07-26,11:00,192.168.2.195,297,55,2,47,250,125261,421.75,30,267,0,0
2026-07-26,12:00,192.168.2.165,3,1,1,3,0,132,44.0,0,3,0,0
2026-07-26,12:00,192.168.2.191,13,7,1,11,2,3116,239.69,0,13,0,0
2026-07-26,12:00,192.168.2.195,150,46,7,53,97,84046,560.31,8,130,9,3
2026-07-26,13:00,192.168.2.165,2,1,1,2,0,88,44.0,0,2,0,0
2026-07-26,13:00,192.168.2.191,77,35,4,51,26,21786,282.94,6,66,5,0
2026-07-26,13:00,192.168.2.195,14,9,1,9,5,6830,487.86,0,14,0,0
2026-07-26,14:00,192.168.2.165,4,1,1,4,0,176,44.0,0,4,0,0
2026-07-26,14:00,192.168.2.191,53,25,4,39,14,14028,264.68,3,48,2,0
2026-07-26,14:00,192.168.2.195,69,31,2,52,17,15242,220.9,6,63,0,0
2026-07-26,15:00,192.168.2.165,3,1,1,3,0,132,44.0,0,3,0,0
2026-07-26,15:00,192.168.2.191,118,37,2,60,58,38375,325.21,31,87,0,0
2026-07-26,15:00,192.168.2.195,259,72,6,116,143,128702,496.92,22,232,5,0
2026-07-26,16:00,192.168.2.165,2,1,1,2,0,88,44.0,0,2,0,0
2026-07-26,16:00,192.168.2.191,87,16,2,18,69,18368,211.13,58,29,0,0
2026-07-26,16:00,192.168.2.195,227,49,2,86,141,83945,369.8,44,183,0,0
2026-07-26,17:00,192.168.2.165,2,1,1,2,0,88,44.0,0,2,0,0
2026-07-26,17:00,192.168.2.191,117,40,6,43,74,37714,322.34,44,66,7,0
2026-07-26,17:00,192.168.2.195,223,46,3,54,169,91084,408.45,54,168,1,0
2026-07-26,18:00,192.168.2.165,2,1,1,2,0,88,44.0,0,2,0,0
2026-07-26,18:00,192.168.2.191,119,43,8,68,51,41209,346.29,14,86,19,0
2026-07-26,18:00,192.168.2.195,214,48,2,58,156,94173,440.06,48,166,0,0
2026-07-26,19:00,192.168.2.165,2,1,1,2,0,88,44.0,0,2,0,0
2026-07-26,19:00,192.168.2.191,111,49,5,53,58,47572,428.58,14,90,7,0
2026-07-26,19:00,192.168.2.195,83,34,2,47,36,22234,267.88,18,65,0,0
2026-07-26,20:00,192.168.2.165,4,1,1,4,0,176,44.0,0,4,0,0
2026-07-26,20:00,192.168.2.191,107,29,7,49,58,42036,392.86,25,57,22,3
2026-07-26,20:00,192.168.2.195,107,41,3,43,64,46495,434.53,20,87,0,0
2026-07-26,21:00,192.168.2.165,2,1,1,2,0,88,44.0,0,2,0,0
2026-07-26,21:00,192.168.2.191,7,5,4,2,5,4932,704.57,0,5,2,0
2026-07-26,21:00,192.168.2.195,126,24,2,7,119,65950,523.41,34,92,0,0
2026-07-26,22:00,192.168.2.165,3,1,1,3,0,132,44.0,0,3,0,0
2026-07-26,22:00,192.168.2.191,112,44,5,76,36,40570,362.23,2,107,3,0
2026-07-26,22:00,192.168.2.195,135,33,2,38,97,67760,501.93,26,109,0,0
2026-07-26,23:00,192.168.2.165,2,1,1,2,0,88,44.0,0,2,0,0
2026-07-26,23:00,192.168.2.191,464,92,7,184,280,218214,470.29,65,340,59,0
2026-07-26,23:00,192.168.2.195,140,41,2,54,86,71831,513.08,23,117,0,0
2026-07-27,00:00,192.168.2.165,2,1,1,2,0,88,44.0,0,2,0,0
2026-07-27,00:00,192.168.2.191,283,73,7,104,179,149361,527.78,41,209,33,0
2026-07-27,00:00,192.168.2.195,127,18,2,15,112,65662,517.02,40,87,0,0
2026-07-27,01:00,192.168.2.165,3,1,1,3,0,132,44.0,0,3,0,0
2026-07-27,01:00,192.168.2.191,118,39,6,32,86,59090,500.76,15,99,4,0
2026-07-27,01:00,192.168.2.195,48,29,4,34,14,15936,332.0,1,44,3,0
2026-07-27,02:00,192.168.2.165,3,1,1,3,0,132,44.0,0,3,0,0
2026-07-27,02:00,192.168.2.191,331,27,2,10,321,163643,494.39,57,274,0,0
2026-07-27,02:00,192.168.2.195,164,30,3,37,127,67275,410.21,51,112,1,0
2026-07-27,03:00,192.168.2.165,3,1,1,3,0,132,44.0,0,3,0,0
2026-07-27,03:00,192.168.2.191,136,43,3,47,89,53481,393.24,21,114,1,0
2026-07-27,03:00,192.168.2.195,20,10,1,15,5,7140,357.0,0,20,0,0
2026-07-27,04:00,192.168.2.165,2,1,1,2,0,88,44.0,0,2,0,0
2026-07-27,04:00,192.168.2.191,47,23,7,19,28,26776,569.7,5,31,11,0
2026-07-27,04:00,192.168.2.195,16,12,1,11,5,6950,434.38,0,16,0,0
2026-07-27,05:00,192.168.2.165,2,1,1,2,0,88,44.0,0,2,0,0
2026-07-27,05:00,192.168.2.191,26,12,1,12,14,15883,610.88,0,26,0,0
2026-07-27,05:00,192.168.2.195,16,11,1,13,3,4564,285.25,0,16,0,0
2026-07-27,06:00,192.168.2.101,15,5,3,7,8,1056,70.4,9,6,0,0
2026-07-27,06:00,192.168.2.165,3,1,1,3,0,132,44.0,0,3,0,0
2026-07-27,06:00,192.168.2.175,49,21,5,23,26,20630,421.02,9,38,2,0
2026-07-27,06:00,192.168.2.183,9,3,5,2,7,2992,332.44,6,2,1,0
2026-07-27,06:00,192.168.2.191,31,20,4,18,13,10304,332.39,5,24,2,0
2026-07-27,06:00,192.168.2.193,15,8,6,3,12,6102,406.8,6,3,6,0
2026-07-27,06:00,192.168.2.195,4,3,1,1,3,3794,948.5,0,4,0,0
2026-07-27,07:00,192.168.2.101,78,12,4,19,59,11704,150.05,42,33,3,0
2026-07-27,07:00,192.168.2.135,29,18,4,20,9,10751,370.72,9,20,0,0
2026-07-27,07:00,192.168.2.151,445,102,5,275,170,78329,176.02,147,294,4,0
2026-07-27,07:00,192.168.2.152,99,51,3,64,35,27068,273.41,15,84,0,0
2026-07-27,07:00,192.168.2.164,268,76,12,141,127,63070,235.34,12,212,26,18
2026-07-27,07:00,192.168.2.165,1,1,1,1,0,44,44.0,0,1,0,0
2026-07-27,07:00,192.168.2.175,72,19,5,31,41,24582,341.42,16,45,11,0
2026-07-27,07:00,192.168.2.179,428,69,5,286,142,112917,263.82,64,362,2,0
2026-07-27,07:00,192.168.2.180,6,3,3,0,6,2968,494.67,0,0,4,2
2026-07-27,07:00,192.168.2.183,66,24,8,18,48,39655,600.83,10,29,25,2
2026-07-27,07:00,192.168.2.185,263,69,4,168,95,115291,438.37,5,257,1,0
2026-07-27,07:00,192.168.2.186,99,18,5,49,50,19308,195.03,15,70,13,1
2026-07-27,07:00,192.168.2.191,101,52,4,61,40,33037,327.1,8,85,8,0
2026-07-27,07:00,192.168.2.193,133,41,7,55,78,59980,450.98,7,115,11,0
2026-07-27,07:00,192.168.2.195,11,9,1,8,3,4264,387.64,0,11,0,0
2026-07-27,08:00,192.168.2.135,54,24,4,37,17,28445,526.76,15,38,0,1
2026-07-27,08:00,192.168.2.152,217,63,3,94,123,74799,344.7,66,151,0,0
2026-07-27,08:00,192.168.2.164,297,76,7,151,146,90948,306.22,7,266,17,7
2026-07-27,08:00,192.168.2.165,2,1,1,2,0,88,44.0,0,2,0,0
2026-07-27,08:00,192.168.2.175,55,22,5,32,23,17674,321.35,11,36,8,0
2026-07-27,08:00,192.168.2.179,719,94,3,467,252,116430,161.93,185,534,0,0
2026-07-27,08:00,192.168.2.180,4,2,2,0,4,1756,439.0,0,0,3,1
2026-07-27,08:00,192.168.2.181,428,118,9,305,123,123462,288.46,29,390,8,1
2026-07-27,08:00,192.168.2.183,45,18,3,10,35,35816,795.91,0,31,14,0
2026-07-27,08:00,192.168.2.185,160,51,2,125,35,47294,295.59,0,159,1,0
2026-07-27,08:00,192.168.2.186,109,24,3,91,18,14783,135.62,14,91,4,0
2026-07-27,08:00,192.168.2.191,46,26,4,26,20,23411,508.93,1,44,1,0
2026-07-27,08:00,192.168.2.193,104,31,3,35,69,50260,483.27,25,75,4,0
2026-07-27,08:00,192.168.2.195,2,2,1,1,1,1288,644.0,0,2,0,0
2026-07-27,09:00,192.168.2.135,29,18,2,28,1,4986,171.93,6,23,0,0
2026-07-27,09:00,192.168.2.152,260,48,3,92,168,96962,372.93,87,173,0,0
2026-07-27,09:00,192.168.2.163,282,33,4,38,244,52171,185.0,128,153,1,0
2026-07-27,09:00,192.168.2.164,279,81,7,187,92,90086,322.89,9,250,20,0
2026-07-27,09:00,192.168.2.165,2,1,1,2,0,88,44.0,0,2,0,0
2026-07-27,09:00,192.168.2.175,180,54,6,98,82,72529,402.94,22,138,19,1
2026-07-27,09:00,192.168.2.179,710,78,3,488,222,79388,111.81,189,521,0,0
2026-07-27,09:00,192.168.2.180,5,2,2,0,5,1907,381.4,0,0,4,1
2026-07-27,09:00,192.168.2.181,91,40,6,65,26,26268,288.66,10,76,5,0
2026-07-27,09:00,192.168.2.183,113,31,7,30,83,81448,720.78,2,62,49,0
2026-07-27,09:00,192.168.2.185,78,40,3,55,23,29744,381.33,0,76,2,0
2026-07-27,09:00,192.168.2.186,28,4,2,23,5,4377,156.32,5,23,0,0
2026-07-27,09:00,192.168.2.191,54,22,4,31,23,22573,418.02,5,48,1,0
2026-07-27,09:00,192.168.2.193,153,41,4,71,82,69547,454.56,23,121,9,0
2026-07-27,09:00,192.168.2.195,1,1,1,0,1,1278,1278.0,0,1,0,0
2026-07-27,10:00,192.168.2.113,26,11,3,25,1,2714,104.38,1,18,7,0
2026-07-27,10:00,192.168.2.163,678,67,5,136,542,156291,230.52,268,403,7,0
2026-07-27,10:00,192.168.2.164,526,103,6,323,203,116220,220.95,25,483,17,1
2026-07-27,10:00,192.168.2.165,1,1,1,1,0,44,44.0,0,1,0,0
2026-07-27,10:00,192.168.2.175,83,28,5,50,33,23879,287.7,13,58,12,0
2026-07-27,10:00,192.168.2.179,746,91,4,524,222,88671,118.86,182,563,1,0
2026-07-27,10:00,192.168.2.180,3,1,2,1,2,416,138.67,0,0,3,0
2026-07-27,10:00,192.168.2.181,53,27,3,25,28,30025,566.51,4,47,2,0
2026-07-27,10:00,192.168.2.183,23,9,7,8,15,13909,604.74,2,13,8,0
2026-07-27,10:00,192.168.2.185,43,23,3,24,19,23984,557.77,0,41,2,0
2026-07-27,10:00,192.168.2.187,3,3,2,3,0,327,109.0,1,2,0,0
2026-07-27,10:00,192.168.2.191,10,5,1,5,5,5493,549.3,0,10,0,0
2026-07-27,10:00,192.168.2.193,74,25,4,28,46,39017,527.26,12,58,4,0
2026-07-27,10:00,192.168.2.195,64,31,2,36,28,25661,400.95,8,56,0,0
2026-07-27,11:00,192.168.2.113,56,5,3,48,8,7195,128.48,8,28,20,0
2026-07-27,11:00,192.168.2.135,2,1,2,1,1,673,336.5,2,0,0,0
2026-07-27,11:00,192.168.2.152,40,26,3,21,19,12088,302.2,10,30,0,0
2026-07-27,11:00,192.168.2.162,258,75,8,214,44,55178,213.87,4,239,14,1
2026-07-27,11:00,192.168.2.163,307,27,3,44,263,60826,198.13,160,145,2,0
2026-07-27,11:00,192.168.2.164,385,91,7,235,150,120807,313.78,3,368,13,1
2026-07-27,11:00,192.168.2.165,3,1,1,3,0,132,44.0,0,3,0,0
2026-07-27,11:00,192.168.2.175,144,54,6,77,67,50790,352.71,21,116,7,0
2026-07-27,11:00,192.168.2.179,408,68,3,279,129,47093,115.42,108,300,0,0
2026-07-27,11:00,192.168.2.180,6,2,2,0,6,1992,332.0,0,0,5,1
2026-07-27,11:00,192.168.2.181,403,94,3,323,80,99533,246.98,11,391,1,0
2026-07-27,11:00,192.168.2.183,73,23,9,27,46,38581,528.51,6,40,25,2
2026-07-27,11:00,192.168.2.185,69,36,2,53,16,22230,322.17,0,68,1,0
2026-07-27,11:00,192.168.2.191,44,23,3,24,20,19651,446.61,3,40,1,0
2026-07-27,11:00,192.168.2.193,110,39,4,31,79,45310,411.91,22,82,6,0
2026-07-27,11:00,192.168.2.195,16,12,1,9,7,9236,577.25,0,16,0,0
2026-07-27,12:00,192.168.2.163,245,33,5,62,183,38442,156.91,117,117,11,0
2026-07-27,12:00,192.168.2.165,1,1,1,1,0,44,44.0,0,1,0,0
2026-07-27,12:00,192.168.2.172,21,10,6,7,14,14503,690.62,3,16,2,0
2026-07-27,12:00,192.168.2.180,154,61,8,73,81,66835,433.99,12,126,11,5
2026-07-27,12:00,192.168.2.181,25,12,3,13,12,14654,586.16,1,23,1,0
2026-07-27,12:00,192.168.2.183,4,3,1,0,4,5062,1265.5,0,4,0,0
2026-07-27,12:00,192.168.2.184,180,73,8,118,62,44518,247.32,10,134,34,2
2026-07-27,12:00,192.168.2.185,50,21,1,37,13,15290,305.8,0,50,0,0
2026-07-27,12:00,192.168.2.186,16,8,2,11,5,2559,159.94,5,11,0,0
2026-07-27,12:00,192.168.2.190,93,29,5,50,43,29575,318.01,19,61,13,0
2026-07-27,12:00,192.168.2.191,97,30,8,40,57,43633,449.82,14,51,30,2
2026-07-27,12:00,192.168.2.195,3,3,1,2,1,1348,449.33,0,3,0,0
2026-07-27,13:00,192.168.2.158,388,95,12,315,73,85433,220.19,3,359,14,12
2026-07-27,13:00,192.168.2.163,286,43,5,51,235,65787,230.02,160,123,3,0
2026-07-27,13:00,192.168.2.165,1,1,1,1,0,44,44.0,0,1,0,0
2026-07-27,13:00,192.168.2.172,95,33,7,31,64,35835,377.21,12,66,16,1
2026-07-27,13:00,192.168.2.180,1,1,1,0,1,176,176.0,0,0,1,0
2026-07-27,13:00,192.168.2.183,16,8,5,5,11,10710,669.38,4,11,1,0
2026-07-27,13:00,192.168.2.184,399,87,7,230,169,143045,358.51,10,328,57,4
2026-07-27,13:00,192.168.2.185,72,33,6,42,30,17849,247.9,3,53,16,0
2026-07-27,13:00,192.168.2.186,36,4,2,34,2,5438,151.06,2,34,0,0
2026-07-27,13:00,192.168.2.190,114,27,4,64,50,35634,312.58,23,78,13,0
2026-07-27,13:00,192.168.2.191,114,50,6,72,42,36311,318.52,8,94,12,0
2026-07-27,13:00,192.168.2.195,13,8,2,8,5,5502,423.23,1,12,0,0
2026-07-27,14:00,192.168.2.113,37,5,3,25,12,5451,147.32,11,25,1,0
2026-07-27,14:00,192.168.2.152,123,46,3,54,69,40633,330.35,39,84,0,0
2026-07-27,14:00,192.168.2.158,339,101,8,246,93,122418,361.12,4,308,24,3
2026-07-27,14:00,192.168.2.165,5,1,1,5,0,220,44.0,0,5,0,0
2026-07-27,14:00,192.168.2.166,249,44,3,165,84,28451,114.26,72,177,0,0
2026-07-27,14:00,192.168.2.172,240,44,5,89,151,109131,454.71,38,194,8,0
2026-07-27,14:00,192.168.2.180,6,1,1,0,6,1018,169.67,0,0,6,0
2026-07-27,14:00,192.168.2.183,69,20,9,26,43,43613,632.07,6,53,8,2
2026-07-27,14:00,192.168.2.184,270,68,10,117,153,107555,398.35,15,179,71,5
2026-07-27,14:00,192.168.2.185,136,60,6,100,36,40587,298.43,5,126,5,0
2026-07-27,14:00,192.168.2.191,145,45,8,86,59,50483,348.16,20,101,24,0
2026-07-27,14:00,192.168.2.195,14,8,1,6,8,10334,738.14,0,14,0,0
2026-07-27,15:00,192.168.2.152,181,45,5,46,135,118834,656.54,35,144,1,1
2026-07-27,15:00,192.168.2.158,259,102,8,190,69,80398,310.42,0,235,20,4
2026-07-27,15:00,192.168.2.165,2,1,1,2,0,88,44.0,0,2,0,0
2026-07-27,15:00,192.168.2.166,803,97,6,549,254,106196,132.25,193,599,11,0
2026-07-27,15:00,192.168.2.172,78,28,3,33,45,37894,485.82,14,62,2,0
2026-07-27,15:00,192.168.2.180,5,1,1,0,5,764,152.8,0,0,5,0
2026-07-27,15:00,192.168.2.183,95,43,9,52,43,42589,448.31,7,75,10,3
2026-07-27,15:00,192.168.2.185,124,54,3,79,45,49302,397.6,0,122,2,0
2026-07-27,15:00,192.168.2.186,127,11,3,109,18,13312,104.82,15,109,3,0
2026-07-27,15:00,192.168.2.191,137,63,6,90,47,53716,392.09,1,122,14,0
2026-07-27,15:00,192.168.2.195,16,12,1,9,7,9336,583.5,0,16,0,0
2026-07-27,16:00,192.168.2.135,7,5,6,6,1,738,105.43,3,2,2,0
2026-07-27,16:00,192.168.2.158,332,104,7,265,67,82319,247.95,0,313,14,5
2026-07-27,16:00,192.168.2.165,2,1,1,2,0,88,44.0,0,2,0,0
2026-07-27,16:00,192.168.2.166,523,81,3,364,159,70129,134.09,125,398,0,0
2026-07-27,16:00,192.168.2.172,136,51,6,74,62,37338,274.54,27,99,10,0
2026-07-27,16:00,192.168.2.180,1,1,1,0,1,1228,1228.0,0,0,0,1
2026-07-27,16:00,192.168.2.183,87,37,9,37,50,44653,513.25,5,50,27,5
2026-07-27,16:00,192.168.2.185,102,31,9,69,33,34780,340.98,4,92,6,0
2026-07-27,16:00,192.168.2.186,9,4,2,8,1,588,65.33,0,8,1,0
2026-07-27,16:00,192.168.2.191,176,51,7,91,85,58225,330.82,50,108,18,0
2026-07-27,16:00,192.168.2.195,13,8,2,7,6,6770,520.77,1,12,0,0
2026-07-27,17:00,192.168.2.165,2,1,1,2,0,88,44.0,0,2,0,0
2026-07-27,17:00,192.168.2.191,121,40,7,69,52,38539,318.5,25,81,15,0
2026-07-27,17:00,192.168.2.195,165,59,4,94,71,74493,451.47,8,156,1,0
2026-07-27,18:00,192.168.2.165,2,1,1,2,0,88,44.0,0,2,0,0
2026-07-27,18:00,192.168.2.191,169,43,8,74,95,63923,378.24,53,85,29,2
2026-07-27,18:00,192.168.2.195,305,66,6,118,187,150501,493.45,55,234,16,0
2026-07-27,19:00,192.168.2.165,3,1,1,3,0,132,44.0,0,3,0,0
2026-07-27,19:00,192.168.2.191,109,39,6,56,53,47765,438.21,16,79,14,0
2026-07-27,19:00,192.168.2.195,230,70,4,140,90,62625,272.28,35,191,4,0
2026-07-27,20:00,192.168.2.165,3,1,1,3,0,132,44.0,0,3,0,0
2026-07-27,20:00,192.168.2.191,46,19,2,28,18,20780,451.74,3,43,0,0
2026-07-27,20:00,192.168.2.195,195,44,2,51,144,76812,393.91,42,153,0,0
2026-07-27,21:00,192.168.2.165,3,1,1,3,0,132,44.0,0,3,0,0
2026-07-27,21:00,192.168.2.191,64,34,8,37,27,20113,314.27,13,39,9,3
2026-07-27,21:00,192.168.2.195,160,48,3,118,42,48416,302.6,7,152,1,0
2026-07-27,22:00,192.168.2.165,2,1,1,2,0,88,44.0,0,2,0,0
2026-07-27,22:00,192.168.2.191,99,37,4,47,52,37460,378.38,20,76,3,0
2026-07-27,22:00,192.168.2.195,192,45,2,55,137,89047,463.79,41,151,0,0
2026-07-27,23:00,192.168.2.165,2,1,1,2,0,88,44.0,0,2,0,0
2026-07-27,23:00,192.168.2.191,180,56,8,76,104,79570,442.06,28,139,10,3
2026-07-27,23:00,192.168.2.195,120,31,2,30,90,55159,459.66,25,95,0,0
2026-07-28,00:00,192.168.2.165,3,1,1,3,0,132,44.0,0,3,0,0
2026-07-28,00:00,192.168.2.191,24,14,2,14,10,12218,509.08,0,23,1,0
2026-07-28,00:00,192.168.2.195,10,6,1,5,5,6590,659.0,0,10,0,0
2026-07-28,01:00,192.168.2.165,2,1,1,2,0,88,44.0,0,2,0,0
2026-07-28,01:00,192.168.2.191,45,23,1,33,12,17168,381.51,0,45,0,0
2026-07-28,01:00,192.168.2.195,11,9,1,8,3,4264,387.64,0,11,0,0
2026-07-28,02:00,192.168.2.165,4,1,1,4,0,176,44.0,0,4,0,0
2026-07-28,02:00,192.168.2.191,84,31,4,38,46,29504,351.24,18,60,6,0
2026-07-28,02:00,192.168.2.195,4,3,1,1,3,3794,948.5,0,4,0,0
2026-07-28,03:00,192.168.2.165,2,1,1,2,0,88,44.0,0,2,0,0
2026-07-28,03:00,192.168.2.191,34,15,4,18,16,16790,493.82,4,30,0,0
2026-07-28,03:00,192.168.2.195,13,9,1,9,4,5552,427.08,0,13,0,0
2026-07-28,04:00,192.168.2.165,3,1,1,3,0,132,44.0,0,3,0,0
2026-07-28,04:00,192.168.2.191,396,67,7,95,301,238667,602.69,49,313,34,0
2026-07-28,04:00,192.168.2.195,2,2,1,0,2,2506,1253.0,0,2,0,0
2026-07-28,05:00,192.168.2.165,3,1,1,3,0,132,44.0,0,3,0,0
2026-07-28,05:00,192.168.2.191,446,55,2,58,388,318236,713.53,4,442,0,0
2026-07-28,06:00,192.168.2.165,2,1,1,2,0,88,44.0,0,2,0,0
2026-07-28,06:00,192.168.2.175,74,26,4,45,29,19940,269.46,11,62,1,0
2026-07-28,06:00,192.168.2.180,1,1,1,0,1,124,124.0,0,0,1,0
2026-07-28,06:00,192.168.2.191,206,57,6,56,150,119873,581.91,19,177,10,0
2026-07-28,06:00,192.168.2.195,1,1,1,0,1,1278,1278.0,0,1,0,0
2026-07-28,07:00,192.168.2.101,27,8,5,9,18,3025,112.04,18,7,2,0
2026-07-28,07:00,192.168.2.145,32,15,7,13,19,17495,546.72,3,18,11,0
2026-07-28,07:00,192.168.2.152,572,91,4,484,88,80092,140.02,44,218,310,0
2026-07-28,07:00,192.168.2.162,111,62,7,74,37,42923,386.69,1,100,7,3
2026-07-28,07:00,192.168.2.163,210,18,5,25,185,30884,147.07,74,132,4,0
2026-07-28,07:00,192.168.2.165,2,1,1,2,0,88,44.0,0,2,0,0
2026-07-28,07:00,192.168.2.166,292,69,4,195,97,24879,85.2,90,201,0,1
2026-07-28,07:00,192.168.2.170,30,15,4,14,16,12970,432.33,5,25,0,0
2026-07-28,07:00,192.168.2.172,161,41,8,85,76,60421,375.29,20,120,21,0
2026-07-28,07:00,192.168.2.175,148,35,4,89,59,35177,237.68,26,109,13,0
2026-07-28,07:00,192.168.2.180,4,4,4,0,4,3860,965.0,0,0,1,3
2026-07-28,07:00,192.168.2.181,144,51,9,100,44,36038,250.26,14,123,4,3
2026-07-28,07:00,192.168.2.184,144,53,7,90,54,45736,317.61,5,136,3,0
2026-07-28,07:00,192.168.2.185,87,38,6,56,31,31386,360.76,3,81,3,0
2026-07-28,07:00,192.168.2.186,55,18,5,38,17,5075,92.27,14,22,18,1
2026-07-28,07:00,192.168.2.191,104,37,4,56,48,50331,483.95,6,97,1,0
2026-07-28,07:00,192.168.2.195,30,20,2,22,8,10242,341.4,0,29,1,0
2026-07-28,08:00,192.168.2.135,25,17,6,21,4,6824,272.96,7,15,2,1
2026-07-28,08:00,192.168.2.145,33,15,2,15,18,23610,715.45,0,30,3,0
2026-07-28,08:00,192.168.2.146,546,83,7,326,220,234685,429.83,5,533,6,2
2026-07-28,08:00,192.168.2.152,875,79,4,674,201,154037,176.04,95,264,516,0
2026-07-28,08:00,192.168.2.162,245,79,5,167,78,87444,356.91,0,229,15,1
2026-07-28,08:00,192.168.2.163,83,17,3,14,69,17924,215.95,48,35,0,0
2026-07-28,08:00,192.168.2.165,2,1,1,2,0,88,44.0,0,2,0,0
2026-07-28,08:00,192.168.2.170,3,1,1,0,3,3684,1228.0,0,3,0,0
2026-07-28,08:00,192.168.2.172,32,20,3,13,19,21073,658.53,3,27,2,0
2026-07-28,08:00,192.168.2.175,84,25,5,45,39,25287,301.04,20,50,14,0
2026-07-28,08:00,192.168.2.180,3,2,2,0,3,1620,540.0,0,0,2,1
2026-07-28,08:00,192.168.2.181,49,21,5,22,27,24175,493.37,4,41,3,1
2026-07-28,08:00,192.168.2.184,179,73,6,107,72,66184,369.74,1,171,7,0
2026-07-28,08:00,192.168.2.185,114,44,3,76,38,41795,366.62,0,112,2,0
2026-07-28,08:00,192.168.2.186,40,9,4,25,15,2584,64.6,11,16,13,0
2026-07-28,08:00,192.168.2.191,146,65,6,75,71,67789,464.31,9,126,11,0
2026-07-28,08:00,192.168.2.195,98,43,2,47,51,55303,564.32,4,94,0,0
2026-07-28,08:00,192.168.2.196,17,12,7,9,8,7620,448.24,2,10,5,0
2026-07-28,09:00,172.30.252.114,7,2,4,0,7,1000,142.86,0,0,1,6
2026-07-28,09:00,192.168.2.135,70,26,4,54,16,28423,406.04,17,51,2,0
2026-07-28,09:00,192.168.2.145,31,16,5,6,25,21805,703.39,5,20,6,0
2026-07-28,09:00,192.168.2.146,262,60,4,135,127,119396,455.71,4,249,9,0
2026-07-28,09:00,192.168.2.152,714,64,4,492,222,193613,271.17,80,243,391,0
2026-07-28,09:00,192.168.2.162,214,75,7,158,56,58352,272.67,0,199,8,7
2026-07-28,09:00,192.168.2.163,131,17,3,16,115,21096,161.04,85,45,0,1
2026-07-28,09:00,192.168.2.165,2,1,1,2,0,88,44.0,0,2,0,0
2026-07-28,09:00,192.168.2.166,128,41,3,92,36,14464,113.0,29,99,0,0
2026-07-28,09:00,192.168.2.170,19,10,1,12,7,8245,433.95,0,19,0,0
2026-07-28,09:00,192.168.2.172,181,53,7,104,77,54029,298.5,32,139,6,4
2026-07-28,09:00,192.168.2.175,87,24,5,48,39,34662,398.41,14,61,12,0
2026-07-28,09:00,192.168.2.180,4,1,1,0,4,704,176.0,0,0,4,0
2026-07-28,09:00,192.168.2.184,256,81,5,157,99,76119,297.34,3,242,11,0
2026-07-28,09:00,192.168.2.185,100,43,2,73,27,31951,319.51,0,97,3,0
2026-07-28,09:00,192.168.2.191,70,26,7,34,36,30043,429.19,11,48,11,0
2026-07-28,09:00,192.168.2.194,154,59,13,81,73,36434,236.58,3,120,14,17
2026-07-28,09:00,192.168.2.195,64,18,2,12,52,28623,447.23,9,55,0,0
2026-07-28,10:00,172.30.252.114,6,2,5,0,6,788,131.33,0,0,1,5
2026-07-28,10:00,192.168.2.135,50,24,2,33,17,27909,558.18,13,37,0,0
2026-07-28,10:00,192.168.2.145,15,12,3,6,9,9296,619.73,1,13,1,0
2026-07-28,10:00,192.168.2.146,151,34,2,49,102,55084,364.79,0,148,3,0
2026-07-28,10:00,192.168.2.163,287,35,2,31,256,47740,166.34,132,155,0,0
2026-07-28,10:00,192.168.2.165,3,1,1,3,0,132,44.0,0,3,0,0
2026-07-28,10:00,192.168.2.166,844,103,4,572,272,105617,125.14,212,623,9,0
2026-07-28,10:00,192.168.2.170,8,5,2,2,6,5184,648.0,0,6,2,0
2026-07-28,10:00,192.168.2.172,58,21,4,29,29,27129,467.74,5,48,5,0
2026-07-28,10:00,192.168.2.175,77,21,4,35,42,20032,260.16,18,49,10,0
2026-07-28,10:00,192.168.2.180,6,1,1,0,6,884,147.33,0,0,6,0
2026-07-28,10:00,192.168.2.184,367,83,6,235,132,109702,298.92,6,346,15,0
2026-07-28,10:00,192.168.2.185,35,15,2,17,18,22410,640.29,0,34,1,0
2026-07-28,10:00,192.168.2.186,90,19,5,78,12,5697,63.3,11,41,38,0
2026-07-28,10:00,192.168.2.189,34,15,3,18,16,11788,346.71,2,32,0,0
2026-07-28,10:00,192.168.2.191,210,50,9,104,106,88483,421.35,33,147,28,2
