tanggal,jam,srcip,jumlah_koneksi,jumlah_tujuan_unik,jumlah_port_unik,tcp,udp,total_data,average_datasize,dns,web,app,other,dns_ratio,web_ratio,app_ratio,other_ratio,destination_diversity,anomaly_score,is_anomaly
2026-07-24,07:00,192.168.2.152,165,71,4,96,69,56050,339.7,23,141,1,0,0.1394,0.8545,0.0061,0.0,0.4303,0.40911683164352236,0
2026-07-24,07:00,192.168.2.158,5,4,2,4,1,1708,341.6,1,4,0,0,0.2,0.8,0.0,0.0,0.8,0.4081508933006674,0
2026-07-24,07:00,192.168.2.167,68,16,5,15,53,13090,192.5,35,30,3,0,0.5147,0.4412,0.0441,0.0,0.2353,0.44069649951748224,0
2026-07-24,07:00,192.168.2.168,398,68,4,298,100,134045,336.8,0,388,10,0,0.0,0.9749,0.0251,0.0,0.1709,0.45141511103352616,0
2026-07-24,07:00,192.168.2.176,123,56,2,101,22,27122,220.5,0,122,1,0,0.0,0.9919,0.0081,0.0,0.4553,0.4059304476963884,0
2026-07-24,07:00,192.168.2.179,67,25,5,31,36,32292,481.97,8,54,5,0,0.1194,0.806,0.0746,0.0,0.3731,0.37662735362803135,0
2026-07-24,07:00,192.168.2.184,16,9,4,8,8,6436,402.25,2,10,4,0,0.125,0.625,0.25,0.0,0.5625,0.4102334088607608,0
2026-07-24,07:00,192.168.2.191,186,61,8,89,97,65039,349.67,42,116,28,0,0.2258,0.6237,0.1505,0.0,0.328,0.42025023686104784,0
2026-07-24,07:00,192.168.2.195,66,31,2,18,48,40358,611.48,1,65,0,0,0.0152,0.9848,0.0,0.0,0.4697,0.39796669927345085,0
2026-07-24,08:00,192.168.2.101,264,33,4,31,233,51011,193.22,115,144,5,0,0.4356,0.5455,0.0189,0.0,0.125,0.4367261476879018,0
2026-07-24,08:00,192.168.2.113,13,6,3,10,3,1333,102.54,3,8,2,0,0.2308,0.6154,0.1538,0.0,0.4615,0.4106066566354412,0
2026-07-24,08:00,192.168.2.120,2,1,1,0,2,2456,1228.0,0,2,0,0,0.0,1.0,0.0,0.0,0.5,0.419638633946614,0
2026-07-24,08:00,192.168.2.139,166,36,4,21,145,48262,290.73,53,106,7,0,0.3193,0.6386,0.0422,0.0,0.2169,0.4103050209335346,0
2026-07-24,08:00,192.168.2.148,173,66,7,112,61,56608,327.21,13,147,11,2,0.0751,0.8497,0.0636,0.0116,0.3815,0.41163055380674685,0
2026-07-24,08:00,192.168.2.151,549,75,4,375,174,65518,119.34,145,403,1,0,0.2641,0.7341,0.0018,0.0,0.1366,0.492064001280331,0
2026-07-24,08:00,192.168.2.152,337,66,4,123,214,160419,476.02,83,253,1,0,0.2463,0.7507,0.003,0.0,0.1958,0.4456661468930519,0
2026-07-24,08:00,192.168.2.158,51,29,4,43,8,10772,211.22,4,47,0,0,0.0784,0.9216,0.0,0.0,0.5686,0.3910079113127152,0
2026-07-24,08:00,192.168.2.165,1,1,1,1,0,44,44.0,0,1,0,0,0.0,1.0,0.0,0.0,1.0,0.4139540177851261,0
2026-07-24,08:00,192.168.2.167,39,16,3,6,33,25192,645.95,15,22,2,0,0.3846,0.5641,0.0513,0.0,0.4103,0.43034655838820496,0
2026-07-24,08:00,192.168.2.168,467,68,6,335,132,161957,346.8,2,456,9,0,0.0043,0.9764,0.0193,0.0,0.1456,0.47183715832867185,0
2026-07-24,08:00,192.168.2.176,309,98,8,238,71,80025,258.98,1,290,6,12,0.0032,0.9385,0.0194,0.0388,0.3172,0.49091915362808153,0
2026-07-24,08:00,192.168.2.179,52,20,3,15,37,22652,435.62,19,32,1,0,0.3654,0.6154,0.0192,0.0,0.3846,0.4009412983905236,0
2026-07-24,08:00,192.168.2.180,1,1,1,0,1,1228,1228.0,0,0,0,1,0.0,0.0,0.0,1.0,1.0,0.6221043988874184,1
2026-07-24,08:00,192.168.2.187,16,13,5,12,4,5310,331.88,3,12,1,0,0.1875,0.75,0.0625,0.0,0.8125,0.42289601727331294,0
2026-07-24,08:00,192.168.2.191,75,19,3,26,49,27882,371.76,27,45,3,0,0.36,0.6,0.04,0.0,0.2533,0.4025826460599189,0
2026-07-24,08:00,192.168.2.195,24,14,1,20,4,6212,258.83,0,24,0,0,0.0,1.0,0.0,0.0,0.5833,0.37720737449939074,0
2026-07-24,09:00,192.168.2.101,2,1,1,0,2,122,61.0,2,0,0,0,1.0,0.0,0.0,0.0,0.5,0.5296033249126992,0
2026-07-24,09:00,192.168.2.139,9,3,2,1,8,1764,196.0,7,2,0,0,0.7778,0.2222,0.0,0.0,0.3333,0.4920188051903374,0
2026-07-24,09:00,192.168.2.148,1,1,1,1,0,60,60.0,0,0,0,1,0.0,0.0,0.0,1.0,1.0,0.5898425300123439,1
2026-07-24,09:00,192.168.2.151,2,1,1,2,0,104,52.0,0,2,0,0,0.0,1.0,0.0,0.0,0.5,0.3669944663111328,0
2026-07-24,09:00,192.168.2.152,9,6,2,5,4,3115,346.11,1,8,0,0,0.1111,0.8889,0.0,0.0,0.6667,0.39071709776694447,0
2026-07-24,09:00,192.168.2.168,13,7,1,7,6,8096,622.77,0,13,0,0,0.0,1.0,0.0,0.0,0.5385,0.3718484764648629,0
2026-07-24,09:00,192.168.2.176,5,2,2,1,4,252,50.4,0,1,4,0,0.0,0.2,0.8,0.0,0.4,0.489430968145856,0
2026-07-26,07:00,192.168.2.165,1,1,1,1,0,44,44.0,0,1,0,0,0.0,1.0,0.0,0.0,1.0,0.4139540177851261,0
2026-07-26,07:00,192.168.2.191,44,18,6,22,22,16226,368.77,9,26,9,0,0.2045,0.5909,0.2045,0.0,0.4091,0.4006424039876316,0
2026-07-26,07:00,192.168.2.195,4,4,3,1,3,2416,604.0,0,2,2,0,0.0,0.5,0.5,0.0,1.0,0.4879238466850043,0
2026-07-26,08:00,192.168.2.165,3,1,1,3,0,132,44.0,0,3,0,0,0.0,1.0,0.0,0.0,0.3333,0.36432273272230004,0
2026-07-26,08:00,192.168.2.191,96,28,6,52,44,28621,298.14,26,62,8,0,0.2708,0.6458,0.0833,0.0,0.2917,0.3906745249260819,0
2026-07-26,08:00,192.168.2.195,138,49,4,67,71,65137,472.01,11,110,17,0,0.0797,0.7971,0.1232,0.0,0.3551,0.39203511141107655,0
2026-07-26,09:00,192.168.2.165,2,1,1,2,0,88,44.0,0,2,0,0,0.0,1.0,0.0,0.0,0.5,0.36677286372248463,0
2026-07-26,09:00,192.168.2.191,21,12,1,12,9,12022,572.48,0,21,0,0,0.0,1.0,0.0,0.0,0.5714,0.37240382658254473,0
2026-07-26,09:00,192.168.2.195,133,61,6,65,68,52338,393.52,17,90,26,0,0.1278,0.6767,0.1955,0.0,0.4586,0.4225663689695901,0
2026-07-26,10:00,192.168.2.165,3,1,1,3,0,132,44.0,0,3,0,0,0.0,1.0,0.0,0.0,0.3333,0.36432273272230004,0
2026-07-26,10:00,192.168.2.191,4,3,1,2,2,2576,644.0,0,4,0,0,0.0,1.0,0.0,0.0,0.75,0.3894565105519221,0
2026-07-26,10:00,192.168.2.195,63,31,2,22,41,46296,734.86,2,61,0,0,0.0317,0.9683,0.0,0.0,0.4921,0.40545296425186444,0
2026-07-26,11:00,192.168.2.165,3,1,1,3,0,132,44.0,0,3,0,0,0.0,1.0,0.0,0.0,0.3333,0.36432273272230004,0
2026-07-26,11:00,192.168.2.191,30,16,1,16,14,18702,623.4,0,30,0,0,0.0,1.0,0.0,0.0,0.5333,0.3774855392235677,0
2026-07-26,11:00,192.168.2.195,297,55,2,47,250,125261,421.75,30,267,0,0,0.101,0.899,0.0,0.0,0.1852,0.43851329374033704,0
2026-07-26,12:00,192.168.2.165,3,1,1,3,0,132,44.0,0,3,0,0,0.0,1.0,0.0,0.0,0.3333,0.36432273272230004,0
2026-07-26,12:00,192.168.2.191,13,7,1,11,2,3116,239.69,0,13,0,0,0.0,1.0,0.0,0.0,0.5385,0.37119350620261926,0
2026-07-26,12:00,192.168.2.195,150,46,7,53,97,84046,560.31,8,130,9,3,0.0533,0.8667,0.06,0.02,0.3067,0.40685274837163465,0
2026-07-26,13:00,192.168.2.165,2,1,1,2,0,88,44.0,0,2,0,0,0.0,1.0,0.0,0.0,0.5,0.36677286372248463,0
2026-07-26,13:00,192.168.2.191,77,35,4,51,26,21786,282.94,6,66,5,0,0.0779,0.8571,0.0649,0.0,0.4545,0.3765034976843305,0
2026-07-26,13:00,192.168.2.195,14,9,1,9,5,6830,487.86,0,14,0,0,0.0,1.0,0.0,0.0,0.6429,0.37468219747139786,0
2026-07-26,14:00,192.168.2.165,4,1,1,4,0,176,44.0,0,4,0,0,0.0,1.0,0.0,0.0,0.25,0.37303344590082066,0
2026-07-26,14:00,192.168.2.191,53,25,4,39,14,14028,264.68,3,48,2,0,0.0566,0.9057,0.0377,0.0,0.4717,0.37974168823451726,0
2026-07-26,14:00,192.168.2.195,69,31,2,52,17,15242,220.9,6,63,0,0,0.087,0.913,0.0,0.0,0.4493,0.3816149953169281,0
2026-07-26,15:00,192.168.2.165,3,1,1,3,0,132,44.0,0,3,0,0,0.0,1.0,0.0,0.0,0.3333,0.36432273272230004,0
2026-07-26,15:00,192.168.2.191,118,37,2,60,58,38375,325.21,31,87,0,0,0.2627,0.7373,0.0,0.0,0.3136,0.3943151212427093,0
2026-07-26,15:00,192.168.2.195,259,72,6,116,143,128702,496.92,22,232,5,0,0.0849,0.8958,0.0193,0.0,0.278,0.43469990072084375,0
2026-07-26,16:00,192.168.2.165,2,1,1,2,0,88,44.0,0,2,0,0,0.0,1.0,0.0,0.0,0.5,0.36677286372248463,0
2026-07-26,16:00,192.168.2.191,87,16,2,18,69,18368,211.13,58,29,0,0,0.6667,0.3333,0.0,0.0,0.1839,0.4779305201628972,0
2026-07-26,16:00,192.168.2.195,227,49,2,86,141,83945,369.8,44,183,0,0,0.1938,0.8062,0.0,0.0,0.2159,0.4063366546837299,0
2026-07-26,17:00,192.168.2.165,2,1,1,2,0,88,44.0,0,2,0,0,0.0,1.0,0.0,0.0,0.5,0.36677286372248463,0
2026-07-26,17:00,192.168.2.191,117,40,6,43,74,37714,322.34,44,66,7,0,0.3761,0.5641,0.0598,0.0,0.3419,0.4094769178097361,0
2026-07-26,17:00,192.168.2.195,223,46,3,54,169,91084,408.45,54,168,1,0,0.2422,0.7534,0.0045,0.0,0.2063,0.4119852846287846,0
2026-07-26,18:00,192.168.2.165,2,1,1,2,0,88,44.0,0,2,0,0,0.0,1.0,0.0,0.0,0.5,0.36677286372248463,0
2026-07-26,18:00,192.168.2.191,119,43,8,68,51,41209,346.29,14,86,19,0,0.1176,0.7227,0.1597,0.0,0.3613,0.40087939035897496,0
2026-07-26,18:00,192.168.2.195,214,48,2,58,156,94173,440.06,48,166,0,0,0.2243,0.7757,0.0,0.0,0.2243,0.41061735584318154,0
2026-07-26,19:00,192.168.2.165,2,1,1,2,0,88,44.0,0,2,0,0,0.0,1.0,0.0,0.0,0.5,0.36677286372248463,0
2026-07-26,19:00,192.168.2.191,111,49,5,53,58,47572,428.58,14,90,7,0,0.1261,0.8108,0.0631,0.0,0.4414,0.3887303096358384,0
2026-07-26,19:00,192.168.2.195,83,34,2,47,36,22234,267.88,18,65,0,0,0.2169,0.7831,0.0,0.0,0.4096,0.3832612436742009,0
2026-07-26,20:00,192.168.2.165,4,1,1,4,0,176,44.0,0,4,0,0,0.0,1.0,0.0,0.0,0.25,0.37303344590082066,0
2026-07-26,20:00,192.168.2.191,107,29,7,49,58,42036,392.86,25,57,22,3,0.2336,0.5327,0.2056,0.028,0.271,0.41666629662323473,0
2026-07-26,20:00,192.168.2.195,107,41,3,43,64,46495,434.53,20,87,0,0,0.1869,0.8131,0.0,0.0,0.3832,0.3813129050313961,0
2026-07-26,21:00,192.168.2.165,2,1,1,2,0,88,44.0,0,2,0,0,0.0,1.0,0.0,0.0,0.5,0.36677286372248463,0
2026-07-26,21:00,192.168.2.191,7,5,4,2,5,4932,704.57,0,5,2,0,0.0,0.7143,0.2857,0.0,0.7143,0.4377842890078143,0
2026-07-26,21:00,192.168.2.195,126,24,2,7,119,65950,523.41,34,92,0,0,0.2698,0.7302,0.0,0.0,0.1905,0.41776056731216393,0
2026-07-26,22:00,192.168.2.165,3,1,1,3,0,132,44.0,0,3,0,0,0.0,1.0,0.0,0.0,0.3333,0.36432273272230004,0
2026-07-26,22:00,192.168.2.191,112,44,5,76,36,40570,362.23,2,107,3,0,0.0179,0.9554,0.0268,0.0,0.3929,0.381653496353657,0
2026-07-26,22:00,192.168.2.195,135,33,2,38,97,67760,501.93,26,109,0,0,0.1926,0.8074,0.0,0.0,0.2444,0.39225572794109403,0
2026-07-26,23:00,192.168.2.165,2,1,1,2,0,88,44.0,0,2,0,0,0.0,1.0,0.0,0.0,0.5,0.36677286372248463,0
2026-07-26,23:00,192.168.2.191,464,92,7,184,280,218214,470.29,65,340,59,0,0.1401,0.7328,0.1272,0.0,0.1983,0.5103981190812749,0
2026-07-26,23:00,192.168.2.195,140,41,2,54,86,71831,513.08,23,117,0,0,0.1643,0.8357,0.0,0.0,0.2929,0.39489314101853706,0
2026-07-27,00:00,192.168.2.165,2,1,1,2,0,88,44.0,0,2,0,0,0.0,1.0,0.0,0.0,0.5,0.36677286372248463,0
2026-07-27,00:00,192.168.2.191,283,73,7,104,179,149361,527.78,41,209,33,0,0.1449,0.7385,0.1166,0.0,0.258,0.4545027207730404,0
2026-07-27,00:00,192.168.2.195,127,18,2,15,112,65662,517.02,40,87,0,0,0.315,0.685,0.0,0.0,0.1417,0.4213568797315249,0
2026-07-27,01:00,192.168.2.165,3,1,1,3,0,132,44.0,0,3,0,0,0.0,1.0,0.0,0.0,0.3333,0.36432273272230004,0
2026-07-27,01:00,192.168.2.191,118,39,6,32,86,59090,500.76,15,99,4,0,0.1271,0.839,0.0339,0.0,0.3305,0.3898504802277474,0
2026-07-27,01:00,192.168.2.195,48,29,4,34,14,15936,332.0,1,44,3,0,0.0208,0.9167,0.0625,0.0,0.6042,0.3902897605480036,0
2026-07-27,02:00,192.168.2.165,3,1,1,3,0,132,44.0,0,3,0,0,0.0,1.0,0.0,0.0,0.3333,0.36432273272230004,0
2026-07-27,02:00,192.168.2.191,331,27,2,10,321,163643,494.39,57,274,0,0,0.1722,0.8278,0.0,0.0,0.0816,0.47629844543461825,0
2026-07-27,02:00,192.168.2.195,164,30,3,37,127,67275,410.21,51,112,1,0,0.311,0.6829,0.0061,0.0,0.1829,0.4046181632991634,0
2026-07-27,03:00,192.168.2.165,3,1,1,3,0,132,44.0,0,3,0,0,0.0,1.0,0.0,0.0,0.3333,0.36432273272230004,0
2026-07-27,03:00,192.168.2.191,136,43,3,47,89,53481,393.24,21,114,1,0,0.1544,0.8382,0.0074,0.0,0.3162,0.3840839891149637,0
2026-07-27,03:00,192.168.2.195,20,10,1,15,5,7140,357.0,0,20,0,0,0.0,1.0,0.0,0.0,0.5,0.36755002904627787,0
2026-07-27,04:00,192.168.2.165,2,1,1,2,0,88,44.0,0,2,0,0,0.0,1.0,0.0,0.0,0.5,0.36677286372248463,0
2026-07-27,04:00,192.168.2.191,47,23,7,19,28,26776,569.7,5,31,11,0,0.1064,0.6596,0.234,0.0,0.4894,0.42270906598011027,0
2026-07-27,04:00,192.168.2.195,16,12,1,11,5,6950,434.38,0,16,0,0,0.0,1.0,0.0,0.0,0.75,0.3867960307714012,0
2026-07-27,05:00,192.168.2.165,2,1,1,2,0,88,44.0,0,2,0,0,0.0,1.0,0.0,0.0,0.5,0.36677286372248463,0
2026-07-27,05:00,192.168.2.191,26,12,1,12,14,15883,610.88,0,26,0,0,0.0,1.0,0.0,0.0,0.4615,0.3689259116857382,0
2026-07-27,05:00,192.168.2.195,16,11,1,13,3,4564,285.25,0,16,0,0,0.0,1.0,0.0,0.0,0.6875,0.3851842615460652,0
2026-07-27,06:00,192.168.2.101,15,5,3,7,8,1056,70.4,9,6,0,0,0.6,0.4,0.0,0.0,0.3333,0.4579877965357393,0
2026-07-27,06:00,192.168.2.165,3,1,1,3,0,132,44.0,0,3,0,0,0.0,1.0,0.0,0.0,0.3333,0.36432273272230004,0
2026-07-27,06:00,192.168.2.175,49,21,5,23,26,20630,421.02,9,38,2,0,0.1837,0.7755,0.0408,0.0,0.4286,0.37966122892365467,0
2026-07-27,06:00,192.168.2.183,9,3,5,2,7,2992,332.44,6,2,1,0,0.6667,0.2222,0.1111,0.0,0.3333,0.499861037440197,0
2026-07-27,06:00,192.168.2.191,31,20,4,18,13,10304,332.39,5,24,2,0,0.1613,0.7742,0.0645,0.0,0.6452,0.3980874376024027,0
2026-07-27,06:00,192.168.2.193,15,8,6,3,12,6102,406.8,6,3,6,0,0.4,0.2,0.4,0.0,0.5333,0.5033146051643935,0
2026-07-27,06:00,192.168.2.195,4,3,1,1,3,3794,948.5,0,4,0,0,0.0,1.0,0.0,0.0,0.75,0.4063506530402301,0
2026-07-27,07:00,192.168.2.101,78,12,4,19,59,11704,150.05,42,33,3,0,0.5385,0.4231,0.0385,0.0,0.1538,0.444077302146479,0
2026-07-27,07:00,192.168.2.135,29,18,4,20,9,10751,370.72,9,20,0,0,0.3103,0.6897,0.0,0.0,0.6207,0.40338537530368307,0
2026-07-27,07:00,192.168.2.151,445,102,5,275,170,78329,176.02,147,294,4,0,0.3303,0.6607,0.009,0.0,0.2292,0.5000360524963869,0
2026-07-27,07:00,192.168.2.152,99,51,3,64,35,27068,273.41,15,84,0,0,0.1515,0.8485,0.0,0.0,0.5152,0.4021046495452044,0
2026-07-27,07:00,192.168.2.164,268,76,12,141,127,63070,235.34,12,212,26,18,0.0448,0.791,0.097,0.0672,0.2836,0.4885689525492921,0
2026-07-27,07:00,192.168.2.165,1,1,1,1,0,44,44.0,0,1,0,0,0.0,1.0,0.0,0.0,1.0,0.4139540177851261,0
2026-07-27,07:00,192.168.2.175,72,19,5,31,41,24582,341.42,16,45,11,0,0.2222,0.625,0.1528,0.0,0.2639,0.3869230337834524,0
2026-07-27,07:00,192.168.2.179,428,69,5,286,142,112917,263.82,64,362,2,0,0.1495,0.8458,0.0047,0.0,0.1612,0.4525439144417945,0
2026-07-27,07:00,192.168.2.180,6,3,3,0,6,2968,494.67,0,0,4,2,0.0,0.0,0.6667,0.3333,0.5,0.5350115320721041,0
2026-07-27,07:00,192.168.2.183,66,24,8,18,48,39655,600.83,10,29,25,2,0.1515,0.4394,0.3788,0.0303,0.3636,0.47026570152148917,0
2026-07-27,07:00,192.168.2.185,263,69,4,168,95,115291,438.37,5,257,1,0,0.019,0.9772,0.0038,0.0,0.2624,0.43021903257087013,0
2026-07-27,07:00,192.168.2.186,99,18,5,49,50,19308,195.03,15,70,13,1,0.1515,0.7071,0.1313,0.0101,0.1818,0.39539395654092163,0
2026-07-27,07:00,192.168.2.191,101,52,4,61,40,33037,327.1,8,85,8,0,0.0792,0.8416,0.0792,0.0,0.5149,0.39366115276119146,0
2026-07-27,07:00,192.168.2.193,133,41,7,55,78,59980,450.98,7,115,11,0,0.0526,0.8647,0.0827,0.0,0.3083,0.38424789791273484,0
2026-07-27,07:00,192.168.2.195,11,9,1,8,3,4264,387.64,0,11,0,0,0.0,1.0,0.0,0.0,0.8182,0.39199395513389307,0
2026-07-27,08:00,192.168.2.135,54,24,4,37,17,28445,526.76,15,38,0,1,0.2778,0.7037,0.0,0.0185,0.4444,0.4031821148698665,0
2026-07-27,08:00,192.168.2.152,217,63,3,94,123,74799,344.7,66,151,0,0,0.3041,0.6959,0.0,0.0,0.2903,0.4219283143122579,0
2026-07-27,08:00,192.168.2.164,297,76,7,151,146,90948,306.22,7,266,17,7,0.0236,0.8956,0.0572,0.0236,0.2559,0.43181729178928724,0
2026-07-27,08:00,192.168.2.165,2,1,1,2,0,88,44.0,0,2,0,0,0.0,1.0,0.0,0.0,0.5,0.36677286372248463,0
2026-07-27,08:00,192.168.2.175,55,22,5,32,23,17674,321.35,11,36,8,0,0.2,0.6545,0.1455,0.0,0.4,0.3854589186566297,0
2026-07-27,08:00,192.168.2.179,719,94,3,467,252,116430,161.93,185,534,0,0,0.2573,0.7427,0.0,0.0,0.1307,0.5297977364081121,0
2026-07-27,08:00,192.168.2.180,4,2,2,0,4,1756,439.0,0,0,3,1,0.0,0.0,0.75,0.25,0.5,0.5271181033870045,0
2026-07-27,08:00,192.168.2.181,428,118,9,305,123,123462,288.46,29,390,8,1,0.0678,0.9112,0.0187,0.0023,0.2757,0.5185785977474252,0
2026-07-27,08:00,192.168.2.183,45,18,3,10,35,35816,795.91,0,31,14,0,0.0,0.6889,0.3111,0.0,0.4,0.4390000969788632,0
2026-07-27,08:00,192.168.2.185,160,51,2,125,35,47294,295.59,0,159,1,0,0.0,0.9938,0.0062,0.0,0.3188,0.39673079166113745,0
2026-07-27,08:00,192.168.2.186,109,24,3,91,18,14783,135.62,14,91,4,0,0.1284,0.8349,0.0367,0.0,0.2202,0.392599799826062,0
2026-07-27,08:00,192.168.2.191,46,26,4,26,20,23411,508.93,1,44,1,0,0.0217,0.9565,0.0217,0.0,0.5652,0.3858415644142115,0
2026-07-27,08:00,192.168.2.193,104,31,3,35,69,50260,483.27,25,75,4,0,0.2404,0.7212,0.0385,0.0,0.2981,0.3875648540772259,0
2026-07-27,08:00,192.168.2.195,2,2,1,1,1,1288,644.0,0,2,0,0,0.0,1.0,0.0,0.0,1.0,0.4149301563098455,0
2026-07-27,09:00,192.168.2.135,29,18,2,28,1,4986,171.93,6,23,0,0,0.2069,0.7931,0.0,0.0,0.6207,0.4058621861680876,0
2026-07-27,09:00,192.168.2.152,260,48,3,92,168,96962,372.93,87,173,0,0,0.3346,0.6654,0.0,0.0,0.1846,0.427303670316738,0
2026-07-27,09:00,192.168.2.163,282,33,4,38,244,52171,185.0,128,153,1,0,0.4539,0.5426,0.0035,0.0,0.117,0.43859365707166836,0
2026-07-27,09:00,192.168.2.164,279,81,7,187,92,90086,322.89,9,250,20,0,0.0323,0.8961,0.0717,0.0,0.2903,0.4314621435314827,0
2026-07-27,09:00,192.168.2.165,2,1,1,2,0,88,44.0,0,2,0,0,0.0,1.0,0.0,0.0,0.5,0.36677286372248463,0
2026-07-27,09:00,192.168.2.175,180,54,6,98,82,72529,402.94,22,138,19,1,0.1222,0.7667,0.1056,0.0056,0.3,0.39483728876836954,0
2026-07-27,09:00,192.168.2.179,710,78,3,488,222,79388,111.81,189,521,0,0,0.2662,0.7338,0.0,0.0,0.1099,0.5183620618496337,0
2026-07-27,09:00,192.168.2.180,5,2,2,0,5,1907,381.4,0,0,4,1,0.0,0.0,0.8,0.2,0.4,0.5250178348739728,0
2026-07-27,09:00,192.168.2.181,91,40,6,65,26,26268,288.66,10,76,5,0,0.1099,0.8352,0.0549,0.0,0.4396,0.38473292727337394,0
2026-07-27,09:00,192.168.2.183,113,31,7,30,83,81448,720.78,2,62,49,0,0.0177,0.5487,0.4336,0.0,0.2743,0.46465068146739186,0
2026-07-27,09:00,192.168.2.185,78,40,3,55,23,29744,381.33,0,76,2,0,0.0,0.9744,0.0256,0.0,0.5128,0.38985323534675226,0
2026-07-27,09:00,192.168.2.186,28,4,2,23,5,4377,156.32,5,23,0,0,0.1786,0.8214,0.0,0.0,0.1429,0.3923208390413678,0
2026-07-27,09:00,192.168.2.191,54,22,4,31,23,22573,418.02,5,48,1,0,0.0926,0.8889,0.0185,0.0,0.4074,0.3723659149710851,0
2026-07-27,09:00,192.168.2.193,153,41,4,71,82,69547,454.56,23,121,9,0,0.1503,0.7908,0.0588,0.0,0.268,0.38515356660464173,0
2026-07-27,09:00,192.168.2.195,1,1,1,0,1,1278,1278.0,0,1,0,0,0.0,1.0,0.0,0.0,1.0,0.4663926446720365,0
2026-07-27,10:00,192.168.2.113,26,11,3,25,1,2714,104.38,1,18,7,0,0.0385,0.6923,0.2692,0.0,0.4231,0.4084438603657921,0
2026-07-27,10:00,192.168.2.163,678,67,5,136,542,156291,230.52,268,403,7,0,0.3953,0.5944,0.0103,0.0,0.0988,0.5421428947995243,0
2026-07-27,10:00,192.168.2.164,526,103,6,323,203,116220,220.95,25,483,17,1,0.0475,0.9183,0.0323,0.0019,0.1958,0.4999948853164038,0
2026-07-27,10:00,192.168.2.165,1,1,1,1,0,44,44.0,0,1,0,0,0.0,1.0,0.0,0.0,1.0,0.4139540177851261,0
2026-07-27,10:00,192.168.2.175,83,28,5,50,33,23879,287.7,13,58,12,0,0.1566,0.6988,0.1446,0.0,0.3373,0.3812803105052029,0
2026-07-27,10:00,192.168.2.179,746,91,4,524,222,88671,118.86,182,563,1,0,0.244,0.7547,0.0013,0.0,0.122,0.5264010912362331,0
2026-07-27,10:00,192.168.2.180,3,1,2,1,2,416,138.67,0,0,3,0,0.0,0.0,1.0,0.0,0.3333,0.5152915016599199,0
2026-07-27,10:00,192.168.2.181,53,27,3,25,28,30025,566.51,4,47,2,0,0.0755,0.8868,0.0377,0.0,0.5094,0.38137527620501416,0
2026-07-27,10:00,192.168.2.183,23,9,7,8,15,13909,604.74,2,13,8,0,0.087,0.5652,0.3478,0.0,0.3913,0.43688178236807457,0
2026-07-27,10:00,192.168.2.185,43,23,3,24,19,23984,557.77,0,41,2,0,0.0,0.9535,0.0465,0.0,0.5349,0.37840469327511994,0
2026-07-27,10:00,192.168.2.187,3,3,2,3,0,327,109.0,1,2,0,0,0.3333,0.6667,0.0,0.0,1.0,0.4551079035416673,0
2026-07-27,10:00,192.168.2.191,10,5,1,5,5,5493,549.3,0,10,0,0,0.0,1.0,0.0,0.0,0.5,0.36984002060179827,0
2026-07-27,10:00,192.168.2.193,74,25,4,28,46,39017,527.26,12,58,4,0,0.1622,0.7838,0.0541,0.0,0.3378,0.3765416638574378,0
2026-07-27,10:00,192.168.2.195,64,31,2,36,28,25661,400.95,8,56,0,0,0.125,0.875,0.0,0.0,0.4844,0.3846828946250654,0
2026-07-27,11:00,192.168.2.113,56,5,3,48,8,7195,128.48,8,28,20,0,0.1429,0.5,0.3571,0.0,0.0893,0.4419437333620809,0
2026-07-27,11:00,192.168.2.135,2,1,2,1,1,673,336.5,2,0,0,0,1.0,0.0,0.0,0.0,0.5,0.5218184087764313,0
2026-07-27,11:00,192.168.2.152,40,26,3,21,19,12088,302.2,10,30,0,0,0.25,0.75,0.0,0.0,0.65,0.4070501261674435,0
2026-07-27,11:00,192.168.2.162,258,75,8,214,44,55178,213.87,4,239,14,1,0.0155,0.9264,0.0543,0.0039,0.2907,0.4403937108526864,0
2026-07-27,11:00,192.168.2.163,307,27,3,44,263,60826,198.13,160,145,2,0,0.5212,0.4723,0.0065,0.0,0.0879,0.4635339937012418,0
2026-07-27,11:00,192.168.2.164,385,91,7,235,150,120807,313.78,3,368,13,1,0.0078,0.9558,0.0338,0.0026,0.2364,0.4604438662357634,0
2026-07-27,11:00,192.168.2.165,3,1,1,3,0,132,44.0,0,3,0,0,0.0,1.0,0.0,0.0,0.3333,0.36432273272230004,0
2026-07-27,11:00,192.168.2.175,144,54,6,77,67,50790,352.71,21,116,7,0,0.1458,0.8056,0.0486,0.0,0.375,0.38569074934323033,0
2026-07-27,11:00,192.168.2.179,408,68,3,279,129,47093,115.42,108,300,0,0,0.2647,0.7353,0.0,0.0,0.1667,0.46624936098124314,0
2026-07-27,11:00,192.168.2.180,6,2,2,0,6,1992,332.0,0,0,5,1,0.0,0.0,0.8333,0.1667,0.3333,0.5211959436969812,0
2026-07-27,11:00,192.168.2.181,403,94,3,323,80,99533,246.98,11,391,1,0,0.0273,0.9702,0.0025,0.0,0.2333,0.4844755905548989,0
2026-07-27,11:00,192.168.2.183,73,23,9,27,46,38581,528.51,6,40,25,2,0.0822,0.5479,0.3425,0.0274,0.3151,0.4508819824723576,0
